date,ticker,sector,m6,m12,vol,roe,de,fcf,r6,r12,rv,rq,score,weight
2020-04-30,MSFT,Technology,0.2624,0.4199,0.046,0.3439,31.539,0.1756,0.8,0.92,0.84,0.62,0.811,0.1
2020-04-30,ADBE,Technology,0.3028,0.2481,0.0486,0.5877,58.34,0.3812,0.88,0.68,0.68,0.92,0.796,0.1
2020-04-30,AMD,Technology,0.5861,0.9541,0.0532,0.0708,6.359,0.1324,1.0,1.0,0.4,0.28,0.772,0.1
2020-04-30,AAPL,Technology,0.2141,0.4139,0.0443,1.5202,102.63,0.2441,0.72,0.88,0.88,0.48,0.756,0.1
2020-05-29,NFLX,Communication Services,0.3432,0.1929,0.0373,0.4276,63.782,0.5493,1.0,0.4,1.0,1.0,0.85,0.1
2020-05-29,PDD,Consumer Discretionary,0.8083,2.4031,0.046,0.2729,1.296,0.1927,0.875,0.875,0.875,0.9375,0.8844,0.1
2020-05-29,COST,Consumer Staples,0.0285,0.2883,0.0303,0.2965,60.257,0.0234,0.75,1.0,1.0,0.625,0.8438,0.1
2020-05-29,REGN,Health Care,0.6843,0.9899,0.0383,0.1486,9.511,0.2272,1.0,1.0,0.6,0.6,0.86,0.1
2020-05-29,CSX,Industrials,0.0052,-0.0323,0.0513,0.2251,148.222,0.0689,1.0,0.6667,0.6667,0.3333,0.75,0.1
2020-05-29,NVDA,Technology,0.6382,1.558,0.0558,1.0148,7.255,0.2692,1.0,1.0,0.28,1.0,0.856,0.1
2020-05-29,SNPS,Technology,0.2916,0.5457,0.0409,0.0554,35.579,0.3867,0.8,0.72,0.96,0.72,0.8,0.1
2020-05-29,AMD,Technology,0.3798,0.9194,0.0515,0.0708,6.359,0.1324,0.92,0.96,0.52,0.28,0.754,0.1
2020-05-29,FTNT,Technology,0.3337,0.8304,0.0558,1.3572,85.802,0.2569,0.88,0.92,0.32,0.68,0.748,0.1
2020-05-29,ASML,Technology,0.2199,0.7516,0.0505,0.5046,23.916,0.3323,0.68,0.84,0.6,0.96,0.746,0.1
2020-06-30,NFLX,Communication Services,0.4074,0.2147,0.0233,0.4276,63.782,0.5493,1.0,0.6,1.0,1.0,0.9,0.1
2020-06-30,PDD,Consumer Discretionary,1.2501,3.1589,0.0437,0.2729,1.296,0.1927,0.875,0.875,0.375,0.9375,0.7844,0.1
2020-06-30,COST,Consumer Staples,0.0319,0.1606,0.0153,0.2965,60.257,0.0234,0.75,1.0,1.0,0.625,0.8438,0.1
2020-06-30,REGN,Health Care,0.6689,0.9701,0.0273,0.1486,9.511,0.2272,1.0,1.0,0.6,0.6,0.86,0.1
2020-06-30,CTAS,Industrials,-0.0075,0.1259,0.0375,0.413,60.943,0.1368,1.0,1.0,0.3333,1.0,0.8667,0.1
2020-06-30,NVDA,Technology,0.637,1.2926,0.0325,1.0148,7.255,0.2692,1.0,1.0,0.36,1.0,0.872,0.1
2020-06-30,SNPS,Technology,0.4019,0.4837,0.0242,0.0554,35.579,0.3867,0.92,0.64,0.88,0.72,0.812,0.1
2020-06-30,ADBE,Technology,0.3258,0.4464,0.0255,0.5877,58.34,0.3812,0.84,0.6,0.8,0.92,0.784,0.1
2020-06-30,MSFT,Technology,0.2985,0.5184,0.0214,0.3439,31.539,0.1756,0.76,0.72,0.96,0.62,0.769,0.1
2020-06-30,AAPL,Technology,0.2577,0.8316,0.022,1.5202,102.63,0.2441,0.68,0.96,0.92,0.48,0.768,0.1
2020-07-31,NFLX,Communication Services,0.4167,0.5301,0.0243,0.4276,63.782,0.5493,1.0,1.0,0.2,1.0,0.84,0.1
2020-07-31,PDD,Consumer Discretionary,1.6065,3.0512,0.043,0.2729,1.296,0.1927,1.0,0.875,0.125,0.9375,0.7844,0.1
2020-07-31,MNST,Consumer Staples,0.1784,0.2367,0.0153,0.2682,0.8,0.1826,1.0,1.0,0.25,1.0,0.85,0.1
2020-07-31,REGN,Health Care,0.8704,1.0427,0.0262,0.1486,9.511,0.2272,1.0,1.0,0.2,0.6,0.78,0.1
2020-07-31,CTAS,Industrials,0.0821,0.1767,0.029,0.413,60.943,0.1368,1.0,1.0,0.3333,1.0,0.8667,0.1
2020-07-31,NVDA,Technology,0.7977,1.5817,0.0235,1.0148,7.255,0.2692,1.0,0.96,0.48,1.0,0.886,0.1
2020-07-31,SNPS,Technology,0.3506,0.5033,0.0171,0.0554,35.579,0.3867,0.8,0.64,0.92,0.72,0.772,0.1
2020-07-31,AAPL,Technology,0.3803,1.0636,0.0206,1.5202,102.63,0.2441,0.84,0.92,0.64,0.48,0.766,0.1
2020-07-31,CDNS,Technology,0.515,0.4958,0.0163,0.2186,48.707,0.2851,0.88,0.56,1.0,0.44,0.758,0.1
2020-07-31,ASML,Technology,0.2667,0.6124,0.0227,0.5046,23.916,0.3323,0.72,0.76,0.56,0.96,0.734,0.1
2020-08-31,META,Communication Services,0.5773,0.5791,0.0263,0.3024,39.164,0.1166,1.0,0.8,0.4,0.6,0.77,0.1
2020-08-31,PDD,Consumer Discretionary,1.4851,1.7141,0.0386,0.2729,1.296,0.1927,0.875,0.875,0.25,0.9375,0.7594,0.1
2020-08-31,MNST,Consumer Staples,0.3148,0.4294,0.0151,0.2682,0.8,0.1826,1.0,1.0,0.25,1.0,0.85,0.1
2020-08-31,REGN,Health Care,0.3431,1.1373,0.0209,0.1486,9.511,0.2272,1.0,1.0,0.2,0.6,0.78,0.1
2020-08-31,CTAS,Industrials,0.2235,0.2755,0.0201,0.413,60.943,0.1368,1.0,1.0,0.3333,1.0,0.8667,0.1
2020-08-31,NVDA,Technology,1.013,2.1994,0.0232,1.0148,7.255,0.2692,1.0,1.0,0.32,1.0,0.864,0.1
2020-08-31,PYPL,Technology,0.8599,0.872,0.0201,0.2573,60.703,0.0987,0.92,0.88,0.68,0.16,0.748,0.1
2020-08-31,CDNS,Technology,0.6746,0.6196,0.0157,0.2186,48.707,0.2851,0.84,0.6,0.96,0.44,0.744,0.1
2020-08-31,AAPL,Technology,0.7921,1.4973,0.0227,1.5202,102.63,0.2441,0.88,0.92,0.4,0.48,0.734,0.1
2020-08-31,ADBE,Technology,0.4738,0.8045,0.0232,0.5877,58.34,0.3812,0.72,0.84,0.36,0.92,0.708,0.1
2020-09-30,META,Communication Services,0.641,0.4897,0.0243,0.3024,39.164,0.1166,1.0,0.8,0.4,0.6,0.77,0.1
2020-09-30,TSLA,Consumer Discretionary,3.4544,7.7664,0.0618,0.0493,17.763,0.0394,1.0,1.0,0.125,0.5,0.75,0.1
2020-09-30,MNST,Consumer Staples,0.5104,0.4215,0.0162,0.2682,0.8,0.1826,1.0,1.0,0.25,1.0,0.85,0.1
2020-09-30,ISRG,Health Care,0.5483,0.3423,0.0211,0.1669,0.953,0.226,1.0,0.4,0.4,0.8,0.7,0.1
2020-09-30,CTAS,Industrials,1.0458,0.2808,0.0166,0.413,60.943,0.1368,1.0,1.0,0.3333,1.0,0.8667,0.1
2020-09-30,NVDA,Technology,1.2283,2.117,0.0294,1.0148,7.255,0.2692,1.0,1.0,0.08,1.0,0.816,0.1
2020-09-30,SNPS,Technology,0.6988,0.5735,0.0223,0.0554,35.579,0.3867,0.8,0.68,0.64,0.72,0.726,0.1
2020-09-30,PYPL,Technology,1.1562,0.9217,0.0232,0.2573,60.703,0.0987,0.96,0.88,0.44,0.16,0.716,0.1
2020-09-30,AAPL,Technology,0.9316,1.0831,0.0283,1.5202,102.63,0.2441,0.92,0.92,0.16,0.48,0.702,0.1
2020-09-30,ADSK,Technology,0.6593,0.5854,0.0225,0.3968,89.787,0.3868,0.72,0.72,0.6,0.76,0.702,0.1
2020-10-30,META,Communication Services,0.2818,0.3729,0.0268,0.3024,39.164,0.1166,1.0,0.8,0.4,0.6,0.77,0.1
2020-10-30,TSLA,Consumer Discretionary,1.5489,5.1609,0.0558,0.0493,17.763,0.0394,1.0,1.0,0.125,0.5,0.75,0.1
2020-10-30,MNST,Consumer Staples,0.2932,0.3642,0.0173,0.2682,0.8,0.1826,1.0,1.0,0.25,1.0,0.85,0.1
2020-10-30,ISRG,Health Care,0.3289,0.2064,0.0197,0.1669,0.953,0.226,1.0,0.8,0.6,0.8,0.84,0.1
2020-10-30,CTAS,Industrials,0.5004,0.1821,0.016,0.413,60.943,0.1368,1.0,1.0,0.6667,1.0,0.9333,0.1
2020-10-30,NVDA,Technology,0.7225,1.4993,0.0307,1.0148,7.255,0.2692,1.0,1.0,0.08,1.0,0.816,0.1
2020-10-30,QCOM,Technology,0.6514,0.5782,0.0223,0.2148,64.218,0.2323,0.96,0.72,0.56,0.24,0.712,0.1
2020-10-30,SNPS,Technology,0.4155,0.5754,0.0224,0.0554,35.579,0.3867,0.76,0.68,0.52,0.72,0.686,0.1
2020-10-30,CDNS,Technology,0.4087,0.6736,0.0215,0.2186,48.707,0.2851,0.72,0.84,0.6,0.44,0.684,0.1
2020-10-30,PYPL,Technology,0.5052,0.788,0.0246,0.2573,60.703,0.0987,0.92,0.92,0.28,0.16,0.678,0.1
2020-11-30,TMUS,Communication Services,0.324,0.6924,0.0175,0.1818,208.851,0.0906,1.0,1.0,1.0,0.2,0.88,0.1
2020-11-30,PDD,Consumer Discretionary,1.0626,2.8612,0.0483,0.2729,1.296,0.1927,0.875,0.875,0.25,0.9375,0.7594,0.1
2020-11-30,COST,Consumer Staples,0.281,0.3178,0.0138,0.2965,60.257,0.0234,1.0,0.75,0.5,0.625,0.7812,0.1
2020-11-30,ISRG,Health Care,0.2522,0.2246,0.0221,0.1669,0.953,0.226,1.0,0.8,0.6,0.8,0.84,0.1
2020-11-30,CTAS,Industrials,0.408,0.3967,0.0197,0.413,60.943,0.1368,1.0,1.0,0.6667,1.0,0.9333,0.1
2020-11-30,NVDA,Technology,0.5197,1.4766,0.0323,1.0148,7.255,0.2692,0.88,1.0,0.04,1.0,0.76,0.1
2020-11-30,LRCX,Technology,0.6806,0.7274,0.0265,0.6556,44.195,0.2343,0.92,0.8,0.28,0.84,0.75,0.1
2020-11-30,QCOM,Technology,0.7618,0.8127,0.0273,0.2148,64.218,0.2323,1.0,0.88,0.2,0.24,0.696,0.1
2020-11-30,AMD,Technology,0.7307,1.3668,0.0299,0.0708,6.359,0.1324,0.96,0.96,0.12,0.28,0.69,0.1
2020-11-30,ASML,Technology,0.3128,0.632,0.022,0.5046,23.916,0.3323,0.52,0.72,0.72,0.96,0.676,0.1
2020-12-31,TMUS,Communication Services,0.272,0.7159,0.0151,0.1818,208.851,0.0906,0.8,1.0,1.0,0.2,0.8,0.1
2020-12-31,TSLA,Consumer Discretionary,1.9192,7.2005,0.0365,0.0493,17.763,0.0394,1.0,1.0,0.25,0.5,0.775,0.1
2020-12-31,MNST,Consumer Staples,0.3353,0.4518,0.0141,0.2682,0.8,0.1826,1.0,1.0,0.25,1.0,0.85,0.1
2020-12-31,ISRG,Health Care,0.4094,0.3698,0.0179,0.1669,0.953,0.226,1.0,1.0,0.6,0.8,0.89,0.1
2020-12-31,HON,Industrials,0.4819,0.2039,0.0184,0.2614,236.613,0.1245,1.0,0.3333,0.6667,0.6667,0.7167,0.1
2020-12-31,LRCX,Technology,0.4684,0.6115,0.0214,0.6556,44.195,0.2343,0.84,0.64,0.4,0.84,0.702,0.1
2020-12-31,PANW,Technology,0.5416,0.5097,0.0235,0.1626,4.887,0.289,0.92,0.6,0.24,0.88,0.698,0.1
2020-12-31,NVDA,Technology,0.359,1.1802,0.0241,1.0148,7.255,0.2692,0.64,1.0,0.16,1.0,0.688,0.1
2020-12-31,AMD,Technology,0.7522,0.8678,0.0251,0.0708,6.359,0.1324,1.0,0.88,0.12,0.28,0.686,0.1
2020-12-31,CDNS,Technology,0.3947,0.9097,0.021,0.2186,48.707,0.2851,0.68,0.92,0.56,0.44,0.68,0.1
2021-01-29,TMUS,Communication Services,0.1953,0.5577,0.0172,0.1818,208.851,0.0906,1.0,1.0,1.0,0.2,0.88,0.1
2021-01-29,TSLA,Consumer Discretionary,1.6673,5.1916,0.039,0.0493,17.763,0.0394,1.0,1.0,0.25,0.5,0.775,0.1
2021-01-29,MNST,Consumer Staples,0.1158,0.2958,0.0147,0.2682,0.8,0.1826,1.0,1.0,0.25,1.0,0.85,0.1
2021-01-29,ISRG,Health Care,0.0877,0.3097,0.0196,0.1669,0.953,0.226,1.0,0.8,0.2,0.8,0.76,0.1
2021-01-29,HON,Industrials,0.3234,0.121,0.0175,0.2614,236.613,0.1245,1.0,0.6667,0.6667,0.6667,0.8,0.1
2021-01-29,ASML,Technology,0.4783,0.8308,0.021,0.5046,23.916,0.3323,0.92,0.92,0.6,0.96,0.862,0.1
2021-01-29,AVGO,Technology,0.469,0.4945,0.0167,0.3337,82.704,0.3735,0.84,0.56,0.8,0.54,0.717,0.1
2021-01-29,MU,Technology,0.5426,0.4223,0.0238,0.3982,14.902,0.0498,1.0,0.48,0.36,0.62,0.685,0.1
2021-01-29,SNPS,Technology,0.2815,0.6937,0.0207,0.0554,35.579,0.3867,0.56,0.76,0.68,0.72,0.658,0.1
2021-01-29,KLAC,Technology,0.4268,0.6489,0.0229,1.0073,111.778,0.2529,0.8,0.72,0.48,0.36,0.65,0.1
2021-02-26,GOOGL,Communication Services,0.2298,0.5376,0.0182,0.3571,16.133,0.0946,1.0,1.0,0.4,0.8,0.85,0.1
2021-02-26,PDD,Consumer Discretionary,0.9178,3.8653,0.0456,0.2729,1.296,0.1927,1.0,0.875,0.125,0.9375,0.7844,0.1
2021-02-26,MNST,Consumer Staples,0.0449,0.3765,0.0141,0.2682,0.8,0.1826,1.0,1.0,0.25,1.0,0.85,0.1
2021-02-26,ISRG,Health Care,0.0526,0.3529,0.0175,0.1669,0.953,0.226,1.0,1.0,0.4,0.8,0.85,0.1
2021-02-26,HON,Industrials,0.2352,0.2966,0.0121,0.2614,236.613,0.1245,1.0,1.0,1.0,0.6667,0.95,0.1
2021-02-26,ASML,Technology,0.4752,1.0639,0.0227,0.5046,23.916,0.3323,0.84,0.8,0.48,0.96,0.776,0.1
2021-02-26,AVGO,Technology,0.4078,0.7935,0.0175,0.3337,82.704,0.3735,0.76,0.56,0.84,0.54,0.693,0.1
2021-02-26,LRCX,Technology,0.6226,1.018,0.0303,0.6556,44.195,0.2343,0.92,0.76,0.04,0.84,0.692,0.1
2021-02-26,MU,Technology,1.0358,0.8096,0.0259,0.3982,14.902,0.0498,1.0,0.6,0.2,0.62,0.683,0.1
2021-02-26,PANW,Technology,0.3601,0.9104,0.0228,0.1626,4.887,0.289,0.72,0.68,0.44,0.88,0.678,0.1
2021-03-31,GOOGL,Communication Services,0.4069,0.7751,0.02,0.3571,16.133,0.0946,1.0,1.0,0.6,0.8,0.89,0.1
2021-03-31,PDD,Consumer Discretionary,0.8166,2.7158,0.0474,0.2729,1.296,0.1927,1.0,0.875,0.125,0.9375,0.7844,0.1
2021-03-31,MNST,Consumer Staples,0.1416,0.6191,0.0158,0.2682,0.8,0.1826,1.0,1.0,0.25,1.0,0.85,0.1
2021-03-31,ISRG,Health Care,0.0664,0.4922,0.0197,0.1669,0.953,0.226,1.0,1.0,0.2,0.8,0.81,0.1
2021-03-31,HON,Industrials,0.3315,0.6587,0.0128,0.2614,236.613,0.1245,1.0,0.3333,1.0,0.6667,0.7833,0.1
2021-03-31,LRCX,Technology,0.7714,1.5121,0.0375,0.6556,44.195,0.2343,0.96,0.92,0.08,0.84,0.756,0.1
2021-03-31,ASML,Technology,0.6571,1.3807,0.0308,0.5046,23.916,0.3323,0.84,0.88,0.24,0.96,0.748,0.1
2021-03-31,AMAT,Technology,1.2506,1.9514,0.0379,0.3886,33.108,0.1539,1.0,1.0,0.04,0.4,0.718,0.1
2021-03-31,MU,Technology,0.7395,1.0972,0.0325,0.3982,14.902,0.0498,0.92,0.76,0.16,0.62,0.683,0.1
2021-03-31,FTNT,Technology,0.5749,0.8229,0.0234,1.3572,85.802,0.2569,0.8,0.4,0.64,0.68,0.65,0.1
2021-04-30,GOOGL,Communication Services,0.5578,0.7476,0.0183,0.3571,16.133,0.0946,1.0,1.0,0.6,0.8,0.89,0.1
2021-04-30,TSLA,Consumer Discretionary,0.7473,3.5368,0.0448,0.0493,17.763,0.0394,1.0,1.0,0.125,0.5,0.75,0.1
2021-04-30,MNST,Consumer Staples,0.2544,0.5701,0.0136,0.2682,0.8,0.1826,1.0,1.0,0.25,1.0,0.85,0.1
2021-04-30,ISRG,Health Care,0.2576,0.6932,0.0209,0.1669,0.953,0.226,1.0,1.0,0.2,0.8,0.81,0.1
2021-04-30,HON,Industrials,0.3966,0.6069,0.0118,0.2614,236.613,0.1245,1.0,1.0,1.0,0.6667,0.95,0.1
2021-04-30,ASML,Technology,0.793,1.2557,0.0291,0.5046,23.916,0.3323,0.92,0.92,0.28,0.96,0.798,0.1
2021-04-30,LRCX,Technology,0.8399,1.4618,0.0357,0.6556,44.195,0.2343,0.96,0.96,0.04,0.84,0.758,0.1
2021-04-30,PANW,Technology,0.5642,0.7983,0.0199,0.1626,4.887,0.289,0.76,0.64,0.8,0.88,0.756,0.1
2021-04-30,FTNT,Technology,0.7169,0.8956,0.0219,1.3572,85.802,0.2569,0.84,0.76,0.64,0.68,0.756,0.1
2021-04-30,AMAT,Technology,1.3265,1.7039,0.0353,0.3886,33.108,0.1539,1.0,1.0,0.08,0.4,0.726,0.1
2021-05-28,GOOGL,Communication Services,0.336,0.6441,0.0162,0.3571,16.133,0.0946,1.0,1.0,0.8,0.8,0.93,0.1
2021-05-28,ORLY,Consumer Discretionary,0.2048,0.2825,0.0108,0.0,0.0,0.058,1.0,0.125,1.0,0.625,0.725,0.1
2021-05-28,MNST,Consumer Staples,0.1212,0.3109,0.0135,0.2682,0.8,0.1826,1.0,1.0,0.25,1.0,0.85,0.1
2021-05-28,ISRG,Health Care,0.1594,0.452,0.0207,0.1669,0.953,0.226,1.0,1.0,0.2,0.8,0.81,0.1
2021-05-28,HON,Industrials,0.1215,0.6135,0.0126,0.2614,236.613,0.1245,1.0,1.0,1.0,0.6667,0.95,0.1
2021-05-28,ASML,Technology,0.5997,1.0638,0.0293,0.5046,23.916,0.3323,0.92,0.92,0.16,0.96,0.774,0.1
2021-05-28,FTNT,Technology,0.8233,0.57,0.0226,1.3572,85.802,0.2569,1.0,0.52,0.52,0.68,0.736,0.1
2021-05-28,LRCX,Technology,0.4618,1.4052,0.0327,0.6556,44.195,0.2343,0.88,0.96,0.08,0.84,0.734,0.1
2021-05-28,AMAT,Technology,0.7086,1.4832,0.033,0.3886,33.108,0.1539,0.96,1.0,0.04,0.4,0.702,0.1
2021-05-28,MU,Technology,0.3265,0.7562,0.0288,0.3982,14.902,0.0498,0.84,0.8,0.2,0.62,0.669,0.1
2021-06-30,GOOGL,Communication Services,0.3891,0.7219,0.0132,0.3571,16.133,0.0946,1.0,1.0,1.0,0.8,0.97,0.1
2021-06-30,MAR,Consumer Discretionary,0.0583,0.5924,0.0159,0.0,0.0,0.2397,0.75,0.875,0.625,0.75,0.7563,0.1
2021-06-30,MDLZ,Consumer Staples,0.0851,0.2474,0.0076,0.0933,84.848,0.0931,1.0,0.5,1.0,0.25,0.7625,0.1
2021-06-30,GILD,Health Care,0.2383,-0.0653,0.0109,0.4066,112.923,0.2561,1.0,0.6,1.0,1.0,0.9,0.1
2021-06-30,CTAS,Industrials,0.1045,0.4555,0.0134,0.413,60.943,0.1368,1.0,0.6667,0.3333,1.0,0.7833,0.1
2021-06-30,FTNT,Technology,0.6145,0.7352,0.0166,1.3572,85.802,0.2569,0.96,0.8,0.56,0.68,0.798,0.1
2021-06-30,NVDA,Technology,0.5463,1.1085,0.0233,1.0148,7.255,0.2692,0.92,0.96,0.12,1.0,0.782,0.1
2021-06-30,ASML,Technology,0.4315,0.8899,0.0211,0.5046,23.916,0.3323,0.88,0.88,0.28,0.96,0.772,0.1
2021-06-30,INTU,Technology,0.2996,0.6657,0.0139,0.2346,36.148,0.2635,0.8,0.68,0.84,0.54,0.739,0.1
2021-06-30,AMAT,Technology,0.696,1.3792,0.0243,0.3886,33.108,0.1539,1.0,1.0,0.08,0.4,0.726,0.1
2021-07-30,GOOGL,Communication Services,0.4745,0.7515,0.0125,0.3571,16.133,0.0946,1.0,1.0,0.6,0.8,0.89,0.1
2021-07-30,ORLY,Consumer Discretionary,0.4192,0.2566,0.0092,0.0,0.0,0.058,1.0,0.375,1.0,0.625,0.7875,0.1
2021-07-30,COST,Consumer Staples,0.2266,0.3684,0.0097,0.2965,60.257,0.0234,1.0,1.0,0.5,0.625,0.8438,0.1
2021-07-30,ISRG,Health Care,0.3261,0.4424,0.0121,0.1669,0.953,0.226,1.0,1.0,0.6,0.8,0.89,0.1
2021-07-30,HON,Industrials,0.2071,0.5974,0.0138,0.2614,236.613,0.1245,0.6667,1.0,0.6667,0.6667,0.75,0.1
2021-07-30,FTNT,Technology,0.8808,0.9908,0.0153,1.3572,85.802,0.2569,1.0,0.92,0.56,0.68,0.844,0.1
2021-07-30,INTU,Technology,0.4709,0.7541,0.0119,0.2346,36.148,0.2635,0.92,0.8,0.88,0.54,0.825,0.1
2021-07-30,NVDA,Technology,0.502,0.8393,0.0223,1.0148,7.255,0.2692,0.96,0.88,0.16,1.0,0.786,0.1
2021-07-30,ASML,Technology,0.4396,1.1281,0.0203,0.5046,23.916,0.3323,0.84,0.96,0.28,0.96,0.776,0.1
2021-07-30,ADP,Technology,0.2821,0.6123,0.0096,0.7384,70.044,0.163,0.72,0.72,1.0,0.32,0.716,0.1
2021-08-31,GOOGL,Communication Services,0.4388,0.7759,0.0103,0.3571,16.133,0.0946,0.8,1.0,0.6,0.8,0.81,0.1
2021-08-31,ORLY,Consumer Discretionary,0.3071,0.2759,0.0094,0.0,0.0,0.058,1.0,0.5,1.0,0.625,0.8188,0.1
2021-08-31,COST,Consumer Staples,0.4118,0.3551,0.0082,0.2965,60.257,0.0234,1.0,1.0,0.75,0.625,0.8938,0.1
2021-08-31,ISRG,Health Care,0.4489,0.4416,0.011,0.1669,0.953,0.226,0.8,1.0,0.8,0.8,0.85,0.1
2021-08-31,HON,Industrials,0.1295,0.4253,0.0118,0.2614,236.613,0.1245,0.6667,1.0,1.0,0.6667,0.8167,0.1
2021-08-31,FTNT,Technology,0.8551,1.3872,0.0159,1.3572,85.802,0.2569,1.0,1.0,0.44,0.68,0.84,0.1
2021-08-31,ASML,Technology,0.5369,1.2414,0.0159,0.5046,23.916,0.3323,0.92,0.96,0.4,0.96,0.832,0.1
2021-08-31,INTU,Technology,0.4602,0.6489,0.0085,0.2346,36.148,0.2635,0.84,0.72,1.0,0.54,0.797,0.1
2021-08-31,NVDA,Technology,0.7495,0.676,0.0213,1.0148,7.255,0.2692,0.96,0.76,0.16,1.0,0.756,0.1
2021-08-31,ADBE,Technology,0.48,0.2928,0.0106,0.5877,58.34,0.3812,0.88,0.24,0.84,0.92,0.718,0.1
2021-09-30,GOOGL,Communication Services,0.2553,0.8242,0.0121,0.3571,16.133,0.0946,1.0,1.0,0.8,0.8,0.93,0.1
2021-09-30,ORLY,Consumer Discretionary,0.2033,0.3253,0.0113,0.0,0.0,0.058,1.0,0.5,1.0,0.625,0.8188,0.1
2021-09-30,COST,Consumer Staples,0.2711,0.3092,0.0098,0.2965,60.257,0.0234,1.0,1.0,0.5,0.625,0.8438,0.1
2021-09-30,ISRG,Health Care,0.3298,0.4011,0.0135,0.1669,0.953,0.226,1.0,1.0,0.4,0.8,0.85,0.1
2021-09-30,CTAS,Industrials,0.0979,0.1636,0.0127,0.413,60.943,0.1368,1.0,0.6667,0.6667,1.0,0.85,0.1
2021-09-30,FTNT,Technology,0.5668,1.4789,0.0184,1.3572,85.802,0.2569,1.0,1.0,0.4,0.68,0.832,0.1
2021-09-30,INTU,Technology,0.3686,0.6638,0.0112,0.2346,36.148,0.2635,0.88,0.76,0.84,0.54,0.791,0.1
2021-09-30,NVDA,Technology,0.5005,0.5327,0.0215,1.0148,7.255,0.2692,0.96,0.72,0.16,1.0,0.746,0.1
2021-09-30,PANW,Technology,0.4601,0.9571,0.0274,0.1626,4.887,0.289,0.92,0.88,0.04,0.88,0.728,0.1
2021-09-30,ASML,Technology,0.1729,1.0315,0.0187,0.5046,23.916,0.3323,0.72,0.92,0.28,0.96,0.718,0.1
2021-10-29,NFLX,Communication Services,0.3559,0.3691,0.0153,0.4276,63.782,0.5493,1.0,0.8,0.6,1.0,0.87,0.1
2021-10-29,TSLA,Consumer Discretionary,0.6265,1.7116,0.0233,0.0493,17.763,0.0394,1.0,1.0,0.375,0.5,0.8,0.1
2021-10-29,COST,Consumer Staples,0.3004,0.393,0.0106,0.2965,60.257,0.0234,1.0,1.0,0.5,0.625,0.8438,0.1
2021-10-29,GILD,Health Care,0.0063,0.1572,0.0111,0.4066,112.923,0.2561,0.6,0.8,1.0,1.0,0.79,0.1
2021-10-29,CTAS,Industrials,0.241,0.3773,0.01,0.413,60.943,0.1368,1.0,0.6667,0.6667,1.0,0.85,0.1
2021-10-29,INTU,Technology,0.5255,0.9331,0.0131,0.2346,36.148,0.2635,0.88,0.8,0.72,0.54,0.777,0.1
2021-10-29,FTNT,Technology,0.6554,1.8503,0.0193,1.3572,85.802,0.2569,0.96,1.0,0.2,0.68,0.776,0.1
2021-10-29,NVDA,Technology,0.7239,0.9651,0.0223,1.0148,7.255,0.2692,1.0,0.84,0.08,1.0,0.776,0.1
2021-10-29,MSFT,Technology,0.3223,0.6347,0.0125,0.3439,31.539,0.1756,0.72,0.72,0.8,0.62,0.721,0.1
2021-10-29,PANW,Technology,0.4584,1.2253,0.0273,0.1626,4.887,0.289,0.84,0.92,0.04,0.88,0.706,0.1
2021-11-30,GOOGL,Communication Services,0.1971,0.6176,0.0153,0.3571,16.133,0.0946,0.8,1.0,0.8,0.8,0.85,0.1
2021-11-30,ORLY,Consumer Discretionary,0.1959,0.4424,0.0127,0.0,0.0,0.058,0.875,0.875,1.0,0.625,0.8625,0.1
2021-11-30,COST,Consumer Staples,0.4222,0.4236,0.0116,0.2965,60.257,0.0234,1.0,1.0,0.5,0.625,0.8438,0.1
2021-11-30,ISRG,Health Care,0.1844,0.3402,0.0157,0.1669,0.953,0.226,0.8,1.0,0.4,0.8,0.77,0.1
2021-11-30,CTAS,Industrials,0.204,0.199,0.0117,0.413,60.943,0.1368,1.0,1.0,0.6667,1.0,0.9333,0.1
2021-11-30,PANW,Technology,0.5292,0.8608,0.0158,0.1626,4.887,0.289,0.88,0.88,0.72,0.88,0.848,0.1
2021-11-30,NVDA,Technology,0.9483,1.4408,0.0294,1.0148,7.255,0.2692,1.0,0.96,0.04,1.0,0.798,0.1
2021-11-30,FTNT,Technology,0.5349,1.695,0.021,1.3572,85.802,0.2569,0.92,1.0,0.36,0.68,0.792,0.1
2021-11-30,INTU,Technology,0.468,0.8632,0.0226,0.2346,36.148,0.2635,0.84,0.92,0.28,0.54,0.703,0.1
2021-11-30,MSFT,Technology,0.3418,0.5573,0.0128,0.3439,31.539,0.1756,0.64,0.68,0.92,0.62,0.703,0.1
2021-12-31,GOOGL,Communication Services,0.1564,0.653,0.015,0.3571,16.133,0.0946,1.0,1.0,1.0,0.8,0.97,0.1
2021-12-31,ORLY,Consumer Discretionary,0.2137,0.5605,0.0126,0.0,0.0,0.058,0.875,1.0,1.0,0.625,0.8938,0.1
2021-12-31,COST,Consumer Staples,0.428,0.5182,0.0148,0.2965,60.257,0.0234,1.0,1.0,0.25,0.625,0.7938,0.1
2021-12-31,ISRG,Health Care,0.149,0.3176,0.0181,0.1669,0.953,0.226,1.0,1.0,0.4,0.8,0.85,0.1
2021-12-31,CTAS,Industrials,0.161,0.2651,0.0136,0.413,60.943,0.1368,1.0,1.0,0.3333,1.0,0.8667,0.1
